用户ID,房产信用评分
324763,82.32
325424,82.25
553079,79.55
325425,35.69
702652,46.23
700212,83.41
540214,79.86
619885,90.67
174818,91.59
243864,74.74
473584,72.04
621457,90.3
700074,30.41
700084,78.35
700085,71.46
700110,81.46
620612,87.75
324648,79.65
325491,57.61
553146,79.09
243841,76.09
154839,87.84
242909,76.16
540200,78.73
484997,73.14
174806,92.36
699275,83.94
802975,71.23
393759,87.88
175797,93.23
553165,78.84
241162,75.93
173035,92.52
243714,68.75
174786,93.35
699265,85.03
405603,88.02
619827,88.98
539498,79.43
174060,91.55
243719,70.51
241166,76.92
402919,57.71
617263,41.34
324703,72.54
153004,92.8
175641,92.92
698564,84.55
324720,82.34
406295,86.92
620543,89.11
485809,40.97
553021,46.37
700147,82.75
473469,68.5
175685,71.91
473467,74.43
175686,88.94
175699,32.89
620713,85.02
393650,69.49
700159,51.77
393658,87.13
473494,73.91
393686,87.02
175717,92.42
474335,49.74
175733,50.34
243813,76.35
393661,84.05
473527,67.77
473539,55.99
393724,79.25
405616,85.05
485006,71.68
393733,27.49
621421,30.19
485645,74.14
242929,76.93
242138,76.84
539451,78.75
174007,93.03
810135,11.29
406388,87.73
393746,86.8
619872,89.67
325523,62.25
325522,80.92
789734,67.58
698554,81.05
795730,71.55
174758,92.36
485783,71.88
243723,43.67
552993,46.37
552990,79.38
406443,87.46
393634,87.24
700158,73.8
774890,65.64
700143,81.84
325442,74.15
243799,76.98
473492,73.42
484890,74.03
174004,92.93
243735,60.98
406452,71.78
324566,81.43
324724,80.66
322073,81.99
697566,84.42
322074,78.14
242951,77.12
696802,84.0
700118,85.22
175658,90.54
324745,81.45
553101,79.85
700180,85.23
175771,46.03
175772,46.03
473557,53.05
700148,73.28
700149,25.16
393633,84.34
243774,73.54
153017,69.59
175698,59.87
700157,76.54
175714,89.74
553042,60.26
620704,83.25
175673,85.95
174922,92.67
235248,75.85
473556,60.6
700127,24.79
243786,76.26
393727,88.08
700138,70.31
485759,72.53
324664,81.56
243019,77.14
154788,92.89
403019,86.51
240309,75.93
323882,81.56
619881,89.82
485003,73.46
242914,76.32
175756,93.45
243828,76.17
405604,87.65
174787,93.16
174788,93.16
242997,75.35
242998,76.59
174790,91.55
699269,83.01
323873,81.34
473558,58.9
539504,79.62
242840,76.95
393749,76.09
473568,73.66
700105,84.57
243853,73.11
621444,89.54
242911,74.25
620545,90.37
242950,76.5
810136,67.34
324741,82.53
485804,74.21
324765,28.92
175687,91.8
620719,47.64
153011,85.86
175700,89.74
803044,70.53
393623,79.73
324758,76.74
175677,88.78
324756,77.98
553103,72.18
553102,79.52
553098,71.56
473495,29.7
473496,18.82
242900,76.03
161709,91.88
540212,79.43
699285,84.83
242907,76.81
174803,92.51
242908,76.91
172171,54.33
321207,74.79
484874,73.29
621397,81.04
159815,83.74
242853,76.38
174082,92.58
323759,81.66
323761,81.17
810130,70.72
700240,83.08
700243,83.85
175786,75.27
323809,82.38
325476,82.44
700199,85.14
550749,62.09
161549,81.91
473470,73.73
320401,81.85
243776,32.25
153015,92.39
473471,73.19
325427,79.99
473472,40.97
243778,43.67
473486,72.46
393652,79.55
393653,84.57
243800,69.48
159809,91.32
175721,92.2
700164,80.68
553084,75.28
393671,85.06
621396,71.63
700200,83.5
325474,81.38
323750,82.17
700215,35.94
406279,87.17
323904,82.17
774411,66.84
405613,85.74
540194,79.06
323878,81.82
540195,79.12
173957,92.65
539386,78.77
485812,62.17
324770,79.44
553064,46.09
393636,27.86
700150,83.99
243779,75.89
321256,82.11
553082,78.58
700165,82.64
620731,70.3
393657,78.38
621367,80.11
175741,92.47
393693,85.82
323751,82.17
620590,89.67
242995,76.17
698561,83.04
698562,83.04
473569,52.98
620661,82.07
175616,80.18
619784,90.18
484905,74.19
484906,64.63
405515,87.99
484935,74.47
322988,81.83
550885,79.41
324573,82.53
540270,79.38
485681,72.01
553063,75.3
175688,89.74
473475,73.81
324771,82.24
700151,85.08
473474,63.22
243787,76.38
325426,81.33
621354,82.98
242904,77.19
247376,76.79
160149,92.99
703347,84.96
406480,83.79
406479,86.84
774934,8.59
621437,36.54
553149,25.74
323881,79.65
699305,84.59
485646,74.37
621445,74.48
796526,38.27
405545,85.74
175783,45.67
802974,71.41
241181,76.71
174045,92.65
241968,77.19
538676,79.63
241969,77.17
324700,72.32
552981,69.62
175613,92.17
697739,83.95
810916,70.45
700080,78.92
323732,75.88
619751,89.62
698523,84.67
485790,71.39
161754,91.47
324707,81.35
484984,74.23
323860,82.33
161704,93.32
789256,68.95
485721,74.34
699393,83.98
406365,84.28
243007,76.84
808377,71.33
538520,78.28
618174,90.67
538521,79.63
397044,87.57
406461,82.0
790150,63.1
484950,71.76
553022,74.11
790153,67.38
153008,50.98
405543,87.05
242835,76.25
700128,64.88
324748,70.07
774888,65.06
406483,87.39
175675,92.95
620706,65.8
700132,66.11
780314,69.07
704106,85.27
700135,85.34
312781,82.66
701034,85.37
550727,68.44
240287,65.74
325467,81.79
553121,74.04
393703,78.42
393704,78.42
325461,64.09
325462,49.07
325468,64.09
323790,81.62
405527,86.89
242824,76.22
619764,89.36
700220,51.77
243742,76.35
324727,81.75
473550,74.31
700222,85.19
621435,87.08
621432,82.98
243849,74.33
324759,79.65
174769,92.95
152925,92.81
325500,82.01
243832,75.72
485765,57.58
324626,81.72
243765,75.59
553137,66.98
621407,89.16
473572,59.47
393756,27.86
550803,71.75
796527,11.66
621451,83.59
243724,77.21
324710,82.44
324708,82.08
324702,81.43
406444,47.64
700088,85.13
620672,85.29
242862,76.3
405569,87.73
324742,68.59
243757,75.24
697592,84.82
403881,87.52
403882,87.3
175652,92.8
324737,82.12
241157,76.68
697577,85.08
173029,92.25
483329,73.98
322090,81.52
324750,22.09
700129,24.79
324749,76.6
700216,25.16
553140,19.39
173076,93.21
621414,90.58
174901,89.1
242996,76.7
620591,90.13
485652,74.17
242935,74.25
319559,81.86
242008,69.27
538544,78.36
324726,72.51
539413,79.15
773887,67.69
406457,71.78
406458,54.47
404693,87.78
696867,85.29
243801,68.7
243802,68.7
175722,90.85
243804,76.46
621369,88.15
473501,48.22
473498,73.1
473547,72.0
553033,78.29
175670,92.23
553034,73.07
484954,72.41
789739,67.48
323808,81.28
175787,90.16
485791,68.28
485792,67.61
175628,76.28
406462,87.14
153007,92.5
619703,90.56
242079,76.85
242905,77.18
175694,87.84
553138,79.94
325486,82.68
243835,77.24
325487,82.64
393729,88.04
159819,93.42
620711,90.74
175757,93.47
175758,93.34
243836,77.24
393728,88.04
553139,79.96
243837,77.24
405587,82.22
175759,93.44
621416,90.68
324754,82.55
553046,79.94
621417,90.67
473542,74.55
473543,74.47
175764,93.44
243718,74.21
620660,88.45
243758,75.92
810125,65.14
553120,73.24
325493,82.67
621424,90.69
810131,71.82
175765,93.44
700221,85.34
175766,93.35
393735,87.56
175767,93.16
473548,74.52
473549,74.38
700237,40.91
406477,87.27
324753,82.57
393736,87.89
159821,93.29
621427,90.75
553141,79.88
704121,85.28
618082,89.29
240406,75.23
700134,85.34
393618,88.04
700137,85.34
164656,92.66
393619,88.03
620710,90.74
393621,88.04
485824,74.31
324722,81.67
324723,80.53
620682,89.85
620683,90.29
405476,86.86
698529,84.77
393707,85.13
620630,89.38
700049,82.86
484885,70.34
484886,68.69
700203,77.58
774413,66.58
811710,71.6
174881,93.19
620573,90.35
243717,76.52
699292,68.38
324699,81.72
242843,77.21
406350,71.08
540312,78.47
620594,89.27
406360,85.67
323816,81.49
698588,84.19
405550,87.57
243857,72.04
325512,78.32
553156,19.39
618987,86.46
553148,60.83
540202,79.05
699278,84.53
324701,81.86
403877,88.02
322102,82.62
175617,77.18
406433,86.8
539472,71.52
174763,92.83
704195,75.63
620567,84.53
242971,74.38
174877,87.23
485794,69.14
789260,68.98
485801,14.36
485800,71.93
620686,88.13
241163,76.17
243785,69.48
485736,70.43
323855,82.49
695229,83.45
628626,88.85
483351,74.42
697631,84.6
241214,76.47
173091,93.18
618228,90.0
620699,45.75
404652,87.68
173156,92.88
697711,84.98
153009,92.78
161761,92.78
553044,78.12
393620,59.53
700136,66.37
553045,78.52
700144,81.02
175691,91.44
243750,75.63
700172,82.93
393662,34.32
473488,50.69
700170,51.77
700182,85.22
159810,90.79
473503,34.14
553107,62.5
323728,80.56
619750,89.81
174011,90.45
698533,84.93
620569,89.22
393713,43.61
553131,20.61
619761,90.33
405474,87.64
796520,70.79
699374,80.04
699375,76.92
406349,75.08
174897,80.48
620602,90.37
241963,75.84
802562,68.26
697729,84.81
700162,66.36
619793,88.55
405512,86.8
484927,72.47
473551,55.48
473552,55.48
621438,89.99
325498,82.13
698560,83.15
157685,93.1
322110,82.3
243715,71.76
322953,80.65
618995,84.43
243720,77.03
405505,87.58
811306,69.97
406386,54.47
802188,66.06
696094,82.5
172320,92.95
174024,91.97
539461,79.21
698556,80.7
405517,85.45
700108,84.65
324738,82.06
700121,83.3
698458,84.69
406396,79.62
482380,72.65
243780,27.84
473476,55.99
243782,58.69
393639,68.93
774893,8.96
175692,33.27
393664,87.89
325430,28.16
153018,38.96
175702,91.53
700184,85.01
473504,74.21
698515,83.75
484868,72.72
698497,80.04
484846,69.24
699253,83.96
393696,68.93
323737,81.62
173997,92.2
173998,92.2
484881,73.52
621384,36.26
553124,68.03
539525,79.43
621398,89.13
325479,81.5
393715,82.87
485686,74.31
174865,93.28
619878,89.96
405611,87.49
540198,78.6
796522,67.08
553143,70.24
324716,81.75
700097,85.02
540179,79.41
243839,74.79
174863,92.65
325501,31.02
473560,58.28
402067,87.36
170541,92.81
476734,50.69
704008,61.49
406437,80.28
620662,90.16
811311,71.56
153003,92.52
243729,77.06
405534,87.05
485796,73.81
620688,71.63
700107,84.22
553029,79.62
485822,42.58
176650,90.29
324709,68.92
241167,76.75
697581,84.85
538536,79.31
175762,91.64
700219,83.54
473573,44.21
173939,90.65
243743,71.68
243741,74.78
618209,88.52
403901,83.7
322128,80.42
790154,67.92
553027,78.72
175667,74.33
700122,75.53
485816,67.07
553037,62.47
700186,81.91
476885,64.44
474438,74.52
620650,87.33
324571,81.52
406304,86.92
174956,91.22
623215,90.3
485675,74.12
540263,79.04
243768,77.24
393622,88.04
553047,79.94
553087,71.31
243810,58.69
621381,72.19
810128,69.31
243850,76.83
406356,86.66
242999,74.63
174904,92.29
620687,90.58
175761,90.9
700233,46.84
393741,45.58
553056,77.26
553057,79.45
699391,84.45
324632,81.75
700140,81.84
473477,32.54
393640,68.93
790148,55.09
161763,91.36
325436,22.46
243792,17.06
553092,73.03
243793,68.75
243794,16.69
175708,48.45
699407,84.76
324651,82.06
553113,29.89
159813,92.83
174862,91.55
324574,81.41
620551,88.85
621385,75.23
621386,72.19
473532,67.32
324672,82.64
790139,69.14
159816,86.59
619858,87.82
323858,69.6
484983,71.62
553133,60.26
325480,62.96
540238,78.95
393731,69.49
621418,50.34
324589,69.68
406319,86.24
324590,77.77
242825,76.55
484942,74.2
540221,79.6
405620,87.7
484841,72.66
405436,86.16
485638,72.24
161713,91.14
539475,79.43
484933,74.03
325502,42.24
154838,53.04
324579,81.26
540276,79.41
540277,79.52
620663,90.53
485787,69.89
552985,76.05
619825,88.76
789737,69.05
243725,72.93
175635,84.95
325572,82.34
175644,92.46
242889,71.64
175655,92.58
324743,81.78
620712,89.43
553050,57.42
476056,46.15
175693,91.88
393641,84.54
324769,81.64
243783,59.83
393642,64.19
620720,71.63
553069,72.36
700174,81.64
697725,84.57
802561,70.87
404674,86.17
243879,74.26
789753,68.51
473668,69.48
699353,84.32
620563,88.27
700079,84.46
406431,87.7
161751,93.1
175615,92.48
244622,43.67
312729,58.79
485784,72.09
243767,76.09
406478,78.93
553940,73.94
176598,77.92
553939,64.42
325460,27.3
621383,47.76
485825,68.66
553049,74.06
791775,68.86
325428,80.51
393654,85.91
473583,67.32
325579,27.3
325580,27.3
243678,76.36
485749,74.47
700920,81.42
325585,82.43
241997,32.31
700941,79.42
321244,82.16
550778,77.7
176515,83.74
553844,72.18
618991,90.51
484133,73.86
474304,73.42
394493,87.92
697754,72.38
697755,84.17
553896,46.37
485774,74.33
325631,40.64
325632,33.24
485641,72.6
394500,69.49
325630,64.09
700998,84.03
553910,79.1
474336,46.36
699289,82.48
540215,78.7
485628,73.79
174868,91.68
242957,76.84
622194,43.75
394533,41.05
553941,25.46
622208,36.26
393767,88.06
243867,77.25
700898,56.3
473614,56.16
700166,81.05
325429,82.13
811725,60.9
243700,66.3
324704,82.59
175620,93.02
153005,93.07
243740,72.9
175642,93.07
172231,85.32
176549,81.29
620692,90.02
620693,90.02
618208,88.19
473528,71.55
173950,92.14
242076,75.94
405420,86.15
242075,75.35
617398,89.53
698469,83.96
323031,82.23
405423,86.15
705802,84.84
236839,76.74
325634,81.86
474325,73.1
553912,74.34
791786,67.34
622195,70.28
701009,84.86
176558,48.45
244637,74.46
553932,79.33
553163,79.54
175794,93.04
619790,90.37
484921,73.8
619792,87.81
393768,88.03
393769,88.06
539366,66.92
157571,85.47
242070,55.09
325598,79.78
244582,74.38
485714,66.12
699377,72.38
485715,66.12
811728,70.77
540356,79.81
540231,65.43
484814,74.47
619065,90.48
323017,82.5
619066,90.48
553089,79.29
473489,74.05
621355,89.82
325605,82.39
244595,71.78
774941,19.74
405549,86.62
484955,73.92
621402,82.32
621403,77.78
473535,69.24
553152,79.74
473559,74.03
393697,87.9
474312,72.99
700883,81.19
553100,79.71
473493,74.33
244624,76.74
176589,76.03
622198,89.32
540213,79.8
699286,85.2
474391,71.47
244679,76.04
474373,51.84
154735,92.02
698575,84.8
484945,74.3
405525,87.61
540290,77.05
540291,76.91
699242,84.87
540163,79.47
325564,78.35
475318,62.11
555445,54.27
553967,78.59
553119,74.59
552971,77.53
324654,82.01
553030,73.83
700120,51.77
406472,64.19
620700,87.6
174062,92.42
474293,70.22
553871,62.49
176540,69.59
405442,87.12
405443,87.12
173970,92.91
393822,70.63
700970,40.91
553874,44.32
621482,89.67
244561,73.71
700921,74.26
481579,70.56
701046,74.88
242153,77.21
176622,88.8
159904,89.74
622241,89.23
474378,70.16
701048,77.58
622184,86.36
701049,84.67
244686,62.19
622248,75.69
474401,56.05
473580,73.8
621460,75.69
325519,67.59
154842,65.23
175750,53.23
324634,82.13
485724,74.03
175805,76.03
473592,73.3
473545,71.66
627012,73.3
405506,85.71
621470,89.92
484972,73.39
699234,82.73
540161,78.95
621489,90.74
325550,82.48
175815,93.44
393805,87.74
791778,68.02
700910,49.72
244536,75.22
621475,90.25
621476,90.04
553848,78.8
774937,49.42
325603,62.92
540190,71.52
161762,85.02
473663,55.99
621531,57.17
474354,13.99
622209,88.23
176521,92.1
325482,81.33
325483,81.33
700208,83.93
312806,82.04
394529,82.93
621431,89.02
393783,88.04
791773,29.92
325546,79.23
620572,90.35
485696,74.02
700891,70.31
621485,64.96
540211,74.58
174816,92.07
485766,72.21
620636,89.48
540343,78.05
540338,66.98
243693,77.09
700899,24.79
153086,85.65
553814,71.45
176483,86.58
621507,87.77
700909,84.84
325574,75.79
244543,70.39
473612,20.82
325557,28.92
393810,52.42
621511,88.81
176492,86.61
244562,49.03
473641,56.05
175747,86.98
553827,72.09
244563,57.56
701061,79.36
394587,87.78
312807,80.78
796574,64.7
325451,82.57
243805,77.07
393708,86.65
553125,78.55
473596,66.95
696923,82.73
405482,88.02
484891,74.52
539471,79.77
484924,74.37
152930,92.92
323883,79.78
698542,81.47
698543,81.47
174048,93.33
152932,90.58
540219,77.08
244537,74.07
325560,79.19
323886,80.96
242918,74.21
473640,68.72
553826,74.12
240317,72.9
172189,89.85
325620,58.79
553885,46.37
325452,81.99
553108,79.02
324675,74.52
699288,81.77
485625,73.66
393791,87.0
553803,79.16
553804,75.65
473514,67.84
796525,71.38
175776,93.36
473563,73.18
325503,82.64
393744,88.04
553153,79.83
621440,90.65
154840,93.41
242958,68.0
324580,64.41
242959,68.0
243712,75.34
154796,91.54
553805,79.23
621446,87.92
621447,88.76
175812,93.43
175813,93.44
621487,90.62
393782,88.04
621488,90.77
325549,82.64
621490,90.74
175814,93.44
790142,68.44
174951,93.0
540352,79.5
474322,70.83
312730,81.64
474341,70.96
701042,76.41
175799,93.46
154844,93.39
473588,74.54
473595,74.06
243868,77.27
621491,90.74
473607,74.49
393784,88.01
621455,80.62
393761,85.88
175792,90.52
393762,85.62
175793,89.29
621513,89.96
621514,90.07
700953,85.23
621540,89.65
474302,73.22
176623,85.68
175800,93.44
175808,85.68
393742,86.62
473561,73.95
243708,76.0
485776,72.07
406476,87.69
243762,76.54
175824,82.45
473627,45.9
405566,87.53
242860,77.12
322022,82.44
234407,75.85
477499,73.26
775362,28.74
473643,58.68
620664,90.52
700944,74.88
700066,84.22
323890,81.39
473667,40.43
553858,49.61
553842,30.54
153094,76.03
700958,67.93
699241,85.11
406425,87.5
174957,92.33
393646,85.97
393647,86.48
552973,79.43
620655,90.23
553884,76.51
394506,46.23
394507,53.88
553169,42.98
621553,90.54
553897,76.02
474316,68.54
176561,59.87
700994,61.49
176572,74.33
244627,74.07
159892,86.09
474331,67.19
244636,25.62
539465,79.07
796105,71.07
174030,92.67
312747,80.42
811709,71.64
474371,69.37
474372,69.37
176611,92.15
701031,84.05
700069,84.0
174955,93.0
324693,82.46
176616,92.91
244617,72.44
485679,74.31
174860,93.24
473530,73.47
243826,76.17
622256,30.56
622255,71.63
474408,56.6
159909,46.82
324662,79.65
620619,87.75
174918,92.29
540319,78.79
620608,83.69
700177,85.16
393683,87.89
243875,77.22
700885,82.72
174740,92.42
323834,81.39
244528,76.82
700874,66.79
393764,87.39
796158,69.95
243021,75.94
621493,71.63
153083,48.45
700922,25.16
473645,70.94
393813,38.64
393814,49.85
699280,84.31
244596,76.15
700956,70.29
485002,74.07
394485,85.14
474295,71.4
474296,71.4
621544,88.62
553888,48.07
325621,65.48
474305,69.88
553038,79.35
622196,31.41
474348,66.75
539512,79.18
811319,70.43
244639,75.98
174080,92.32
322960,81.62
553052,79.52
700141,84.9
553953,56.09
622229,88.12
176624,69.59
622243,72.75
701064,83.57
312810,28.92
475183,71.58
313593,82.47
801776,71.58
402043,87.44
244640,17.06
393793,66.25
154850,91.86
473617,73.65
175821,59.87
325563,49.07
325565,71.22
791776,62.52
555460,36.84
176484,93.29
473626,74.49
695240,84.17
393737,87.88
325530,82.55
621554,78.4
553898,63.68
323827,82.64
176556,78.78
621388,89.57
243821,68.91
176573,83.74
176574,83.74
484032,72.67
173115,91.97
484033,73.55
701006,31.62
622258,78.44
312809,74.27
243876,16.69
473598,13.99
700218,78.64
243838,75.33
791777,66.07
553043,79.37
622254,69.25
701062,25.16
393765,33.56
621464,50.34
775366,68.42
244567,76.52
394511,76.72
176502,91.64
174050,92.93
323902,80.45
323903,82.19
242100,32.25
173971,48.45
698577,82.48
405540,86.8
540245,74.14
620526,90.51
621494,89.59
325552,70.89
242839,75.36
325543,65.23
404684,86.15
484115,70.03
322920,80.31
325548,63.53
242830,71.88
174059,92.51
775361,35.57
154849,92.88
244550,71.41
774414,65.68
174829,90.43
175807,89.61
393775,70.63
700886,83.67
176486,93.33
553815,79.85
406375,87.67
620605,88.52
393807,38.64
244551,17.06
791784,57.88
244568,74.27
700924,83.99
553828,79.53
393815,87.63
325587,42.24
700942,61.49
619896,90.3
406270,87.6
485708,57.58
553859,78.16
700957,83.56
621529,88.45
700979,72.98
171267,92.92
621472,90.45
700884,85.05
553914,30.64
701015,25.16
312755,22.46
405567,83.75
405568,82.68
394520,79.7
474370,56.99
244669,76.33
244670,76.82
312796,80.42
622259,78.83
159911,90.96
553974,79.82
701691,85.22
701068,61.49
394598,64.19
394600,54.47
553976,63.68
699281,84.09
621465,45.75
243866,32.25
621474,71.94
553175,37.94
405485,87.34
484894,73.51
796101,70.81
323825,82.2
484964,73.91
699218,85.31
802960,70.61
803041,69.37
242964,74.77
174874,92.36
406466,32.7
406465,32.7
539449,79.59
174822,92.52
802973,71.07
176485,38.96
700913,80.85
473628,73.89
325582,81.99
244553,65.33
393808,27.86
175822,89.27
175823,91.45
176493,92.02
176496,84.32
553829,74.08
176497,90.91
553846,79.64
485780,73.4
620653,88.18
552972,79.39
620654,88.18
243711,74.77
552970,78.86
696752,80.04
325606,81.25
244593,62.19
700960,66.23
699404,74.71
174920,87.54
474306,59.52
325623,22.09
540248,78.18
312736,82.13
774410,68.94
312737,52.31
700070,85.03
312756,82.43
553160,78.33
621456,89.67
540347,61.39
540348,61.39
701030,80.68
176620,70.92
484980,74.29
810536,70.03
553978,77.19
474414,62.44
244698,43.08
394602,87.55
474416,73.02
174800,92.57
699272,85.08
699273,85.08
621461,89.52
